School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Helias Catholic,1.89,2.03,3.92,2,1,1
Lutheran South,1.92,1.79,3.71,1,2,2
Veritas Christian Academy,1.62,1.5,3.12,3,5,3
Dexter,1.55,1.51,3.06,4,4,4
Pleasant Hill,1.38,1.52,2.9,7,3,5
Logan-Rogersville,1.42,1.33,2.75,5,6,6
Incarnate Word Academy,1.41,1.23,2.64,6,7,7
Villa Duchesne,1.27,1.14,2.41,8,9,8
St. Pius X (Kansas City),1.12,1.15,2.27,10,8,9
Ste. Genevieve,1.1,1.04,2.14,11,11,10
Perryville,1.14,0.89,2.03,9,14,11
Lutheran St. Charles,0.93,1.08,2.0,14,10,12
Blair Oaks,0.94,0.98,1.92,13,12,13
Notre Dame (Cape Girardeau),1.02,0.9,1.92,12,13,14
Aurora,0.91,0.88,1.79,15,15,15
California,0.82,0.88,1.71,18,16,16
Visitation Academy,0.83,0.85,1.67,17,18,17
Duchesne,0.81,0.86,1.67,19,17,18
John Burroughs,0.85,0.81,1.66,16,19,19
Festus,0.72,0.73,1.45,20,20,20
Notre Dame (St. Louis),0.71,0.66,1.37,21,22,21
St. Charles,0.69,0.67,1.36,22,21,22
Osage,0.61,0.57,1.17,23,25,23
Warrensburg,0.59,0.58,1.17,24,24,24
Marshfield,0.5,0.61,1.1,25,23,25
Central (Park Hills),0.48,0.46,0.94,26,26,26
Excelsior Springs,0.47,0.44,0.91,28,27,27
Herculaneum,0.47,0.39,0.86,27,29,28
Eldon,0.43,0.42,0.85,30,28,29
Warrenton,0.38,0.35,0.73,32,31,30
Oak Grove,0.45,0.27,0.72,29,33,31
Bolivar,0.33,0.37,0.69,34,30,32
Winfield,0.4,0.29,0.69,31,32,33
Windsor (Imperial),0.24,0.24,0.48,35,34,34
Pacific,0.36,0.12,0.48,33,38,35
MICDS,0.2,0.23,0.42,38,35,36
Odessa,0.21,0.16,0.37,36,36,37
Mt. Vernon,0.19,0.15,0.33,40,37,38
Fredericktown,0.21,0.11,0.32,37,40,39
Nevada,0.19,0.08,0.27,39,41,40
Maryville,0.15,0.11,0.26,41,39,41
Affton,0.14,0.05,0.18,42,43,42
St. Clair,0.13,0.01,0.14,43,46,43
Savannah,0.09,0.03,0.12,44,45,44
Pembroke Hill,-0.01,0.07,0.06,52,42,45
Boonville,0.04,-0.01,0.03,47,47,46
Reeds Spring,0.05,-0.07,-0.01,45,49,47
Owensville,-0.01,-0.04,-0.05,51,48,48
Bishop DuBourg,-0.1,0.04,-0.06,55,44,49
Benton,0.0,-0.14,-0.14,50,52,50
Kirksville,0.01,-0.15,-0.14,49,53,51
Kennett,0.05,-0.19,-0.15,46,57,52
Orchard Farm,0.03,-0.21,-0.18,48,58,53
Southern Boone,-0.04,-0.14,-0.18,53,51,54
Cuba,-0.05,-0.14,-0.19,54,50,55
Springfield Catholic,-0.11,-0.19,-0.3,56,56,56
Wright City,-0.15,-0.18,-0.33,59,54,57
Hollister,-0.14,-0.3,-0.43,58,62,58
North County,-0.13,-0.31,-0.44,57,65,59
Cassville,-0.25,-0.21,-0.46,61,59,60
Seneca,-0.24,-0.24,-0.48,60,60,61
Mountain Grove,-0.31,-0.18,-0.49,67,55,62
Buffalo,-0.29,-0.26,-0.55,63,61,63
Lafayette (St. Joseph),-0.3,-0.31,-0.61,64,64,64
Mexico,-0.28,-0.34,-0.63,62,67,65
Potosi,-0.31,-0.33,-0.64,66,66,66
Fulton,-0.3,-0.38,-0.68,65,68,67
East Newton,-0.39,-0.3,-0.69,69,63,68
Miller Career Academy,-0.4,-0.39,-0.79,70,69,69
Chillicothe,-0.47,-0.44,-0.91,72,70,70
Marshall,-0.45,-0.48,-0.93,71,71,71
Harrisonville,-0.56,-0.49,-1.05,74,72,72
St. Charles West,-0.55,-0.51,-1.06,73,73,73
Soldan International Studies,-0.32,-0.8,-1.12,68,81,74
Cameron,-0.63,-0.67,-1.3,75,76,75
Central (New Madrid County),-0.65,-0.71,-1.36,76,77,76
Lincoln College Prep,-0.76,-0.63,-1.38,79,74,77
Doniphan,-0.77,-0.65,-1.42,81,75,78
Union,-0.67,-0.79,-1.46,77,78,79
Monett,-0.7,-0.8,-1.49,78,80,80
Bayless,-0.76,-0.83,-1.6,80,83,81
Clayton,-0.83,-0.82,-1.66,83,82,82
Richmond,-0.87,-0.79,-1.66,84,79,83
Lift for Life Academy Charter,-0.83,-0.96,-1.78,82,88,84
Ava,-0.9,-0.95,-1.85,85,87,85
Salem,-0.96,-0.9,-1.86,86,85,86
Center,-1.01,-0.89,-1.9,88,84,87
University City,-0.97,-0.94,-1.91,87,86,88
St. James,-1.03,-1.01,-2.04,90,89,89
Jennings,-1.01,-1.1,-2.11,89,92,90
East (Kansas City),-1.12,-1.1,-2.22,91,91,91
Clinton,-1.3,-1.04,-2.34,94,90,92
McCluer South-Berkeley,-1.23,-1.24,-2.47,92,93,93
Roosevelt,-1.28,-1.34,-2.63,93,95,94
Cristo Rey,-1.39,-1.27,-2.66,95,94,95
Hogan Prep Academy Charter,-1.45,-1.42,-2.87,96,96,96
Northeast (Kansas City),-1.66,-1.83,-3.49,97,98,97
Southeast,-1.79,-1.73,-3.52,98,97,98
Normandy Collaborative,-1.96,-2.1,-4.06,99,99,99
Central (Kansas City),-2.02,-2.26,-4.28,100,101,100
Guadalupe Centers Charter,-2.52,-2.25,-4.76,101,100,101
Confluence Prep Academy Charter,-2.55,-2.34,-4.9,102,102,102
