School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Northland Christian,1.41,1.49,2.89,1,1,1
Valle Catholic,1.37,1.3,2.68,2,2,2
Advance,1.0,1.17,2.17,3,3,3
New Haven,0.86,0.89,1.76,5,4,4
Santa Fe,0.8,0.85,1.66,6,5,5
St. Vincent,0.88,0.72,1.6,4,7,6
Winona,0.76,0.76,1.52,7,6,7
Lesterville,0.62,0.57,1.19,8,8,8
Eminence,0.48,0.5,0.98,10,9,9
Green Ridge,0.47,0.48,0.95,11,10,10
Midway,0.34,0.43,0.78,12,11,11
Bernie,0.49,0.26,0.76,9,14,12
Sacred Heart,0.26,0.34,0.6,13,12,13
Calvary Lutheran,0.18,0.34,0.52,16,13,14
Leopold,0.25,0.18,0.43,14,15,15
Wellington-Napoleon,0.25,0.06,0.31,15,17,16
Lone Jack,0.06,0.15,0.21,18,16,17
Viburnum,0.05,0.03,0.08,19,18,18
Osceola,0.04,-0.12,-0.08,20,23,19
Fordland,-0.05,-0.03,-0.09,23,20,20
Meadow Heights,-0.09,-0.01,-0.11,25,19,21
Liberal,0.01,-0.12,-0.11,21,24,22
Miller,0.07,-0.21,-0.14,17,27,23
Billings,-0.04,-0.16,-0.2,22,25,24
Lockwood,-0.14,-0.07,-0.21,26,21,25
Oak Ridge,-0.16,-0.09,-0.25,27,22,26
Lutheran (Kansas City),-0.09,-0.19,-0.28,24,26,27
Orrick,-0.23,-0.29,-0.52,29,31,28
Campbell,-0.22,-0.3,-0.52,28,33,29
Blue Eye,-0.25,-0.29,-0.54,32,30,30
Oran,-0.24,-0.3,-0.54,30,34,31
Northwest (Hughesville),-0.3,-0.26,-0.56,35,29,32
Jasper,-0.27,-0.3,-0.56,34,32,33
North Pemiscot,-0.24,-0.32,-0.56,31,35,34
School of the Ozarks,-0.26,-0.39,-0.64,33,37,35
West Platte,-0.47,-0.23,-0.7,40,28,36
Crest Ridge,-0.39,-0.38,-0.78,38,36,37
Bismarck,-0.39,-0.43,-0.82,37,38,38
Smithton,-0.37,-0.52,-0.89,36,43,39
Drexel,-0.44,-0.45,-0.9,39,41,40
St. Joseph Christian,-0.49,-0.45,-0.94,41,40,41
Lincoln,-0.52,-0.43,-0.95,42,39,42
Rock Port,-0.65,-0.48,-1.13,45,42,43
Plato,-0.6,-0.57,-1.17,44,44,44
Concordia,-0.58,-0.87,-1.45,43,49,45
McAuley Catholic,-0.8,-0.66,-1.45,48,45,46
Summersville,-0.76,-0.75,-1.51,47,48,47
Hurley,-0.82,-0.74,-1.55,50,47,48
Kingsville,-0.87,-0.72,-1.59,54,46,49
Zalma,-0.69,-0.92,-1.61,46,53,50
South Iron,-0.8,-0.89,-1.69,49,52,51
Rich Hill,-0.82,-0.97,-1.79,51,57,52
Ellington,-0.87,-0.93,-1.8,53,54,53
Galena,-0.94,-0.88,-1.81,57,51,54
Valley,-0.92,-0.96,-1.88,55,55,55
Crystal City,-1.07,-0.88,-1.94,63,50,56
Wheaton,-0.98,-1.0,-1.98,60,58,57
Clarkton,-0.96,-1.02,-1.98,59,59,58
Pierce City,-0.95,-1.04,-1.99,58,60,59
Otterville,-0.84,-1.16,-2.0,52,63,60
La Monte,-1.05,-0.96,-2.01,62,56,61
Archie,-0.92,-1.11,-2.04,56,61,62
Northeast Vernon County,-1.0,-1.17,-2.16,61,66,63
Hume,-1.08,-1.12,-2.2,64,62,64
Cooter,-1.09,-1.17,-2.26,65,67,65
Golden City,-1.22,-1.17,-2.39,66,65,66
St. Paul Lutheran (Farmington),-1.25,-1.17,-2.41,67,64,67
Nodaway-Holt,-1.26,-1.23,-2.49,68,69,68
Bunceton,-1.29,-1.21,-2.5,70,68,69
Niangua,-1.32,-1.25,-2.57,72,70,70
Richland (Essex),-1.42,-1.27,-2.7,76,71,71
Greenfield,-1.31,-1.39,-2.7,71,74,72
Lakeland,-1.35,-1.37,-2.72,73,73,73
Chamois,-1.26,-1.49,-2.75,69,78,74
Thayer,-1.41,-1.35,-2.75,75,72,75
Delta (Deering),-1.46,-1.44,-2.9,79,75,76
Thomas Jefferson Independent Day,-1.46,-1.46,-2.92,77,76,77
Southland,-1.52,-1.48,-3.0,80,77,78
Verona,-1.46,-1.55,-3.01,78,79,79
Ballard,-1.4,-1.61,-3.01,74,81,80
Bunker,-1.63,-1.55,-3.18,83,80,81
Bell City,-1.54,-1.68,-3.23,81,86,82
Holcomb,-1.6,-1.65,-3.26,82,85,83
Chadwick,-1.71,-1.65,-3.36,84,84,84
Bradleyville,-1.75,-1.64,-3.39,86,82,85
Marquand-Zion,-1.83,-1.64,-3.47,87,83,86
Bronaugh,-1.71,-1.88,-3.6,85,89,87
Chilhowee,-1.94,-1.79,-3.73,89,87,88
Koshkonong,-1.92,-1.84,-3.76,88,88,89
Exeter,-2.01,-2.01,-4.02,90,91,90
Miami (Amoret),-2.05,-1.99,-4.04,91,90,91
Sheldon,-2.33,-2.08,-4.4,95,92,92
Everton,-2.32,-2.22,-4.54,94,93,93
Calhoun,-2.2,-2.45,-4.65,92,95,94
Missouri School for the Deaf,-2.28,-2.38,-4.67,93,94,95
